model,lambda,epoch,loss,accuracy,kappa
Model1,0.0,23,0.6615644586391938,60.09615384615385,0.03206995129585266
Model1,0.0,24,0.6593599777955276,60.8974358974359,0.08614219725131989
Model1,0.0,25,0.6570451794526516,59.93589743589744,0.023437445983290672
Model1,0.0,26,0.6603112748036017,59.455128205128204,0.006869554053992033
Model1,0.0,27,0.6587757850304629,60.09615384615385,0.09864255785942078
Model1,0.0,28,0.6566334519630823,60.57692307692308,0.05019300431013107
Model1,0.0,29,0.652123613235278,60.09615384615385,0.03206995129585266
Model1,0.0,30,0.6611402141742218,60.09615384615385,0.03581804782152176
Model1,0.0,31,0.6525948429718996,61.37820512820513,0.09990668296813965
Model1,0.0,32,0.6543095570344192,61.37820512820513,0.0897071585059166
Model1,0.0,33,0.6473480791617663,61.05769230769231,0.09412864595651627
Model1,0.0,34,0.653299609820048,61.53846153846154,0.07692304253578186
Model1,0.0,35,0.6488399872413049,60.57692307692308,0.09558827430009842
Model1,0.0,36,0.6553668822997656,61.69871794871795,0.09383880347013474
Model1,0.0,37,0.6516549495550302,61.37820512820513,0.09990668296813965
Model1,0.0,38,0.650677903340413,61.05769230769231,0.11555967479944229
Model1,0.0,39,0.6514609333796378,61.53846153846154,0.1028038039803505
Model1,0.0,40,0.6511556949370947,61.53846153846154,0.1028038039803505
Model1,0.0,41,0.6503783502639868,61.37820512820513,0.09990668296813965
Model1,0.0,42,0.6495037980568714,61.37820512820513,0.10492102056741714
Model1,0.0,43,0.6487630391732241,61.37820512820513,0.10325579345226288
Model1,0.0,44,0.6487289575430063,61.53846153846154,0.10946201533079147
Model1,0.0,45,0.6485042785986875,61.85897435897436,0.11194030940532684
Model1,0.0,46,0.6484760137704703,61.85897435897436,0.11194030940532684
Model1,0.0,47,0.6484878261884054,61.85897435897436,0.11194030940532684
Model1,0.0,48,0.6484662538919693,61.85897435897436,0.11194030940532684
Model1,0.0,49,0.6484098403881757,61.85897435897436,0.11194030940532684
Model1,0.0,50,0.6484388143588335,61.85897435897436,0.11194030940532684
Model1,50.0,1,0.6768070719180963,62.5,0.0
Model1,50.0,2,0.6857271163891523,62.5,0.0
Model1,50.0,3,0.6831127619132017,62.33974358974359,-0.003201560815796256
Model1,50.0,4,0.682078745120611,62.33974358974359,-0.003201560815796256
Model1,50.0,5,0.6799402603736291,61.69871794871795,-0.015940388664603233
Model1,50.0,6,0.6791661733236068,61.217948717948715,-0.016806524246931076
Model1,50.0,7,0.6820907256542108,60.73717948717949,-0.024033479392528534
Model1,50.0,8,0.6831404047134595,60.57692307692308,-0.02928870916366577
Model1,50.0,9,0.6832658419242272,60.73717948717949,-0.024033479392528534
Model1,50.0,10,0.683919621583743,60.57692307692308,-0.02928870916366577
Model1,50.0,11,0.6831538081169128,60.8974358974359,-0.018789216876029968
Model1,50.0,12,0.6833932109368153,60.8974358974359,-0.018789216876029968
Model1,50.0,13,0.6834344688134316,60.73717948717949,-0.021897897124290466
Model1,50.0,14,0.6834955758009201,60.73717948717949,-0.021897897124290466
Model1,50.0,15,0.6835356125464807,60.73717948717949,-0.021897897124290466
Model1,50.0,16,0.6835416158040365,60.73717948717949,-0.021897897124290466
Model1,50.0,17,0.6835817488340231,60.73717948717949,-0.021897897124290466
Model1,50.0,18,0.6835974546579214,60.73717948717949,-0.021897897124290466
Model1,50.0,19,0.6835782535565205,60.73717948717949,-0.021897897124290466
Model1,50.0,20,0.683577788181794,60.73717948717949,-0.021897897124290466
Model1,50.0,21,0.6835789741613926,60.73717948717949,-0.021897897124290466
Model1,50.0,22,0.6835810037759634,60.73717948717949,-0.021897897124290466
Model1,50.0,23,0.68358314037323,60.73717948717949,-0.021897897124290466
Model1,50.0,24,0.6835883993368882,60.73717948717949,-0.021897897124290466
Model1,50.0,25,0.6835904350647559,60.73717948717949,-0.021897897124290466
Model1,50.0,26,0.6835900185964047,60.73717948717949,-0.021897897124290466
Model1,50.0,27,0.6835910632060125,60.73717948717949,-0.021897897124290466
Model1,50.0,28,0.683590999780557,60.73717948717949,-0.021897897124290466
Model1,50.0,29,0.6835912236800561,60.73717948717949,-0.021897897124290466
Model1,50.0,30,0.6835913207286444,60.73717948717949,-0.021897897124290466
Model1,50.0,31,0.6835915522697644,60.73717948717949,-0.021897897124290466
Model1,50.0,32,0.6835916088177607,60.73717948717949,-0.021897897124290466
Model1,50.0,33,0.6835919458132523,60.73717948717949,-0.021897897124290466
Model1,50.0,34,0.683591712743808,60.73717948717949,-0.021897897124290466
Model1,50.0,35,0.6835921299763215,60.73717948717949,-0.021897897124290466
Model1,50.0,36,0.6835923806214944,60.73717948717949,-0.021897897124290466
Model1,50.0,37,0.6835928284204923,60.73717948717949,-0.021897897124290466
Model1,50.0,38,0.6835925372747275,60.73717948717949,-0.021897897124290466
Model1,50.0,39,0.683592948393944,60.73717948717949,-0.021897897124290466
Model1,50.0,40,0.6835927886840625,60.73717948717949,-0.021897897124290466
Model1,50.0,41,0.6835927627025506,60.73717948717949,-0.021897897124290466
Model1,50.0,42,0.6835931470760932,60.73717948717949,-0.021897897124290466
Model1,50.0,43,0.6835930171685342,60.73717948717949,-0.021897897124290466
Model1,50.0,44,0.6835935383270948,60.73717948717949,-0.021897897124290466
Model1,50.0,45,0.6835932318980877,60.73717948717949,-0.021897897124290466
Model1,50.0,46,0.6835928184863849,60.73717948717949,-0.021897897124290466
Model1,50.0,47,0.6835929399881607,60.73717948717949,-0.021897897124290466
Model1,50.0,48,0.683593505468124,60.73717948717949,-0.021897897124290466
Model1,50.0,49,0.6835933686831058,60.73717948717949,-0.021897897124290466
Model1,50.0,50,0.6835931615951734,60.73717948717949,-0.021897897124290466
Model1,100.0,1,0.6698438655107449,62.5,0.0
Model1,100.0,2,0.6857829766395764,62.5,0.0
Model1,100.0,3,0.6848612412428244,62.5,0.0
Model1,100.0,4,0.6827141229922955,62.5,0.0
Model1,100.0,5,0.6835454839926499,62.5,0.0
Model1,100.0,6,0.682857884810521,62.5,0.0
Model1,100.0,7,0.6858127759053156,62.33974358974359,-0.003201560815796256
Model1,100.0,8,0.68695951348696,62.33974358974359,-0.003201560815796256
Model1,100.0,9,0.6870353030852783,62.33974358974359,-0.003201560815796256
Model1,100.0,10,0.6877860908324902,62.33974358974359,-0.003201560815796256
Model1,100.0,11,0.6870958560552353,62.33974358974359,-0.003201560815796256
Model1,100.0,12,0.6873246186818832,62.33974358974359,-0.003201560815796256
Model1,100.0,13,0.6873934727448684,62.33974358974359,-0.003201560815796256
Model1,100.0,14,0.6874573421783936,62.33974358974359,-0.003201560815796256
Model1,100.0,15,0.6875005761782328,62.33974358974359,-0.003201560815796256
Model1,100.0,16,0.6875044199136587,62.33974358974359,-0.003201560815796256
Model1,100.0,17,0.6875137220590543,62.33974358974359,-0.003201560815796256
Model1,100.0,18,0.6875548209899511,62.33974358974359,-0.003201560815796256
Model1,100.0,19,0.6875513516939603,62.33974358974359,-0.003201560815796256
Model1,100.0,20,0.6875499662680503,62.33974358974359,-0.003201560815796256
Model1,100.0,21,0.6875533675536131,62.33974358974359,-0.003201560815796256
Model1,100.0,22,0.6875531413616278,62.33974358974359,-0.003201560815796256
Model1,100.0,23,0.6875606255653577,62.33974358974359,-0.003201560815796256
Model1,100.0,24,0.6875602771074344,62.33974358974359,-0.003201560815796256
Model1,100.0,25,0.68756047808207,62.33974358974359,-0.003201560815796256
Model1,100.0,26,0.6875599339986459,62.33974358974359,-0.003201560815796256
Model1,100.0,27,0.687560879267179,62.33974358974359,-0.003201560815796256
Model1,100.0,28,0.6875604093074799,62.33974358974359,-0.003201560815796256
Model1,100.0,29,0.6875607119156764,62.33974358974359,-0.003201560815796256
Model1,100.0,30,0.687560722613946,62.33974358974359,-0.003201560815796256
Model1,100.0,31,0.6875612491216415,62.33974358974359,-0.003201560815796256
Model1,100.0,32,0.6875607799261044,62.33974358974359,-0.003201560815796256
Model1,100.0,33,0.6875614264072516,62.33974358974359,-0.003201560815796256
Model1,100.0,34,0.6875612093852117,62.33974358974359,-0.003201560815796256
Model1,100.0,35,0.6875618956027887,62.33974358974359,-0.003201560815796256
Model1,100.0,36,0.6875618833761948,62.33974358974359,-0.003201560815796256
Model1,100.0,37,0.6875626169718229,62.33974358974359,-0.003201560815796256
Model1,100.0,38,0.6875622486456846,62.33974358974359,-0.003201560815796256
Model1,100.0,39,0.6875624045347556,62.33974358974359,-0.003201560815796256
Model1,100.0,40,0.6875624328087537,62.33974358974359,-0.003201560815796256
Model1,100.0,41,0.6875626398966863,62.33974358974359,-0.003201560815796256
Model1,100.0,42,0.6875633337558844,62.33974358974359,-0.003201560815796256
Model1,100.0,43,0.6875630135719593,62.33974358974359,-0.003201560815796256
Model1,100.0,44,0.6875636019767859,62.33974358974359,-0.003201560815796256
Model1,100.0,45,0.6875633291709118,62.33974358974359,-0.003201560815796256
Model1,100.0,46,0.6875629348632617,62.33974358974359,-0.003201560815796256
Model1,100.0,47,0.6875632145465949,62.33974358974359,-0.003201560815796256
Model1,100.0,48,0.6875636997895364,62.33974358974359,-0.003201560815796256
Model1,100.0,49,0.6875636539398096,62.33974358974359,-0.003201560815796256
Model1,100.0,50,0.687563167932706,62.33974358974359,-0.003201560815796256
Model1,500.0,1,0.6692975484407865,62.5,0.0
Model1,500.0,2,0.691283969542919,62.5,0.0
Model1,500.0,3,0.694187696927633,62.5,0.0
Model1,500.0,4,0.6944723335596231,62.5,0.0
Model1,500.0,5,0.6948204346192188,62.5,0.0
Model1,500.0,6,0.6937202230477945,62.5,0.0
Model1,500.0,7,0.6944151918093363,62.5,0.0
Model1,500.0,8,0.6943837939164578,62.5,0.0
Model1,500.0,9,0.6945606271425883,62.5,0.0
Model1,500.0,10,0.6947821256441947,62.5,0.0
Model1,500.0,11,0.6947089242629516,62.5,0.0
Model1,500.0,12,0.6947626364536774,62.5,0.0
Model1,500.0,13,0.69480578486736,62.5,0.0
Model1,500.0,14,0.6948288358174838,62.5,0.0
Model1,500.0,15,0.6948409921083695,62.5,0.0
Model1,500.0,16,0.694842550999079,62.5,0.0
Model1,500.0,17,0.6948288021943508,62.5,0.0
Model1,500.0,18,0.6948772401381762,62.5,0.0
Model1,500.0,19,0.6948564434662844,62.5,0.0
Model1,500.0,20,0.6948571694202912,62.5,0.0
Model1,500.0,21,0.6948578044390067,62.5,0.0
Model1,500.0,22,0.6948565366940621,62.5,0.0
Model1,500.0,23,0.6948530184916961,62.5,0.0
Model1,500.0,24,0.694852277254447,62.5,0.0
Model1,500.0,25,0.6948521840266693,62.5,0.0
Model1,500.0,26,0.6948519524855491,62.5,0.0
Model1,500.0,27,0.6948525271354578,62.5,0.0
Model1,500.0,28,0.6948526562788547,62.5,0.0
Model1,500.0,29,0.6948535564618233,62.5,0.0
Model1,500.0,30,0.6948536756711129,62.5,0.0
Model1,500.0,31,0.6948536665011675,62.5,0.0
Model1,500.0,32,0.6948538285035354,62.5,0.0
Model1,500.0,33,0.694854247264373,62.5,0.0
Model1,500.0,34,0.6948546262887808,62.5,0.0
Model1,500.0,35,0.69485559906715,62.5,0.0
Model1,500.0,36,0.6948556754833612,62.5,0.0
Model1,500.0,37,0.6948559070244814,62.5,0.0
Model1,500.0,38,0.6948562669448364,62.5,0.0
Model1,500.0,39,0.6948566497900547,62.5,0.0
Model1,500.0,40,0.6948569585115482,62.5,0.0
Model1,500.0,41,0.6948569883138705,62.5,0.0
Model1,500.0,42,0.6948572274966117,62.5,0.0
Model1,500.0,43,0.6948568102640983,62.5,0.0
Model1,500.0,44,0.6948575087082691,62.5,0.0
Model1,500.0,45,0.6948573780365479,62.5,0.0
Model1,500.0,46,0.6948572886295807,62.5,0.0
Model1,500.0,47,0.6948573161394168,62.5,0.0
Model1,500.0,48,0.6948575369822674,62.5,0.0
Model1,500.0,49,0.694857962620564,62.5,0.0
Model1,500.0,50,0.6948580023569938,62.5,0.0
