model,lambda,epoch,loss,accuracy,kappa
Model4,-100.0,40,0.4429949904099489,83.33333333333333,0.6141002774238586
Model4,-100.0,41,0.46026658381407076,82.37179487179488,0.5880149602890015
Model4,-100.0,42,0.47875653264614254,80.92948717948718,0.5505193471908569
Model4,-100.0,43,0.45264484045597225,83.01282051282051,0.6052141189575195
Model4,-100.0,44,0.4651448015983288,82.37179487179488,0.5880149602890015
Model4,-100.0,45,0.4048426688099519,85.57692307692308,0.6715328097343445
Model4,-100.0,46,0.4082138570837485,85.57692307692308,0.6709322929382324
Model4,-100.0,47,0.44617565100391704,83.01282051282051,0.60447758436203
Model4,-100.0,48,0.4722251215806374,81.41025641025641,0.563088595867157
Model4,-100.0,49,0.43445571798544663,83.97435897435898,0.630314290523529
Model4,-100.0,50,0.43108210598046964,84.13461538461539,0.63434898853302
Model4,0.0,1,0.4450590029740945,82.53205128205128,0.632687509059906
Model4,0.0,2,0.46214659091753835,79.6474358974359,0.5539948344230652
Model4,0.0,3,0.5701394050549238,73.07692307692308,0.3398820459842682
Model4,0.0,4,0.4004846421571878,83.17307692307692,0.6150320768356323
Model4,0.0,5,0.8245056494115255,67.1474358974359,0.15376685559749603
Model4,0.0,6,0.7377593502975427,68.91025641025641,0.20491814613342285
Model4,0.0,7,0.2984467832705913,88.62179487179488,0.7549611926078796
Model4,0.0,8,0.6891665269549077,75.0,0.4011516273021698
Model4,0.0,9,0.32349034475210386,87.98076923076923,0.7352162599563599
Model4,0.0,10,0.5373261613436998,81.25,0.557237446308136
Model4,0.0,11,0.399552756968217,85.57692307692308,0.6685082316398621
Model4,0.0,12,0.8660226337229594,70.83333333333333,0.26464635133743286
Model4,0.0,13,0.3200096935989001,90.22435897435898,0.7854002118110657
Model4,0.0,14,0.4448772460843126,84.13461538461539,0.6323119401931763
Model4,0.0,15,0.3882612398801706,87.17948717948718,0.709618866443634
Model4,0.0,16,0.48815950254599255,81.73076923076923,0.5698114037513733
Model4,0.0,17,0.4843028608040932,82.37179487179488,0.5864661931991577
Model4,0.0,18,0.4846604208055979,82.37179487179488,0.5864661931991577
Model4,0.0,19,0.4812826070552453,83.17307692307692,0.6071094870567322
Model4,0.0,20,0.46682522553377426,83.81410256410257,0.6234855651855469
Model4,0.0,21,0.44456662748677606,85.09615384615384,0.6558742523193359
Model4,0.0,22,0.46344009118202406,83.81410256410257,0.6234855651855469
Model4,0.0,23,0.41977216594685346,86.69871794871794,0.696803629398346
Model4,0.0,24,0.4408971830151784,85.57692307692308,0.6685082316398621
Model4,0.0,25,0.4428968639710011,85.41666666666667,0.6638966202735901
Model4,0.0,26,0.47492229635230243,83.33333333333333,0.6112150549888611
Model4,0.0,27,0.5027613482461908,81.89102564102564,0.5739867687225342
Model4,0.0,28,0.48987229369007623,82.37179487179488,0.5864661931991577
Model4,0.0,29,0.45273127616980136,84.4551282051282,0.639739990234375
Model4,0.0,30,0.43193680812151003,85.73717948717949,0.6724931597709656
Model4,0.0,31,0.45198934682859826,84.93589743589743,0.6518518328666687
Model4,0.0,32,0.458515955421787,84.61538461538461,0.6437848210334778
Model4,0.0,33,0.46922493279457855,84.13461538461539,0.6316278576850891
Model4,0.0,34,0.4268232758324116,85.8974358974359,0.6764706969261169
Model4,0.0,35,0.5054405842645046,81.73076923076923,0.5698114037513733
Model4,0.0,36,0.4360425820908485,85.41666666666667,0.6645161509513855
Model4,0.0,37,0.5139465326538835,81.25,0.557237446308136
Model4,0.0,38,0.4255077210851969,86.21794871794872,0.6844037771224976
Model4,0.0,39,0.45038920072599864,84.93589743589743,0.6518518328666687
Model4,0.0,40,0.44703150502382183,85.25641025641026,0.6598891019821167
Model4,0.0,41,0.4727470544763865,83.65384615384616,0.619403064250946
Model4,0.0,42,0.502846335634016,82.21153846153847,0.5823142528533936
Model4,0.0,43,0.4613524544506501,84.2948717948718,0.6356877684593201
Model4,0.0,44,0.47587844278090274,83.17307692307692,0.6071094870567322
Model4,0.0,45,0.4000941881766686,87.33974358974359,0.713508665561676
Model4,0.0,46,0.41459883166811407,86.53846153846153,0.6928702592849731
Model4,0.0,47,0.471025873023348,83.81410256410257,0.6234855651855469
Model4,0.0,48,0.486548769287765,83.17307692307692,0.6071094870567322
Model4,0.0,49,0.4511801077482792,84.93589743589743,0.6518518328666687
Model4,0.0,50,0.4370251410664656,85.41666666666667,0.6645161509513855
Model4,50.0,1,0.44717189363944226,82.37179487179488,0.6206896901130676
Model4,50.0,2,0.48051264041509384,80.12820512820512,0.5866666436195374
Model4,50.0,3,0.6044007996336008,70.03205128205128,0.2497493028640747
Model4,50.0,4,0.35728309208001846,85.25641025641026,0.682758629322052
Model4,50.0,5,1.0458544671583252,64.26282051282051,0.06006314232945442
Model4,50.0,6,0.987714210166954,64.74358974358974,0.07563037425279617
Model4,50.0,7,0.34761478579961336,86.37820512820512,0.7183098793029785
Model4,50.0,8,0.6413087309935154,75.96153846153847,0.494949609041214
Model4,50.0,9,0.5814901301398491,73.71794871794872,0.35049518942832947
Model4,50.0,10,0.37505518473111665,85.8974358974359,0.6788321733474731
Model4,50.0,11,0.550925933302213,78.2051282051282,0.47591516375541687
Model4,50.0,12,0.937477443080682,68.26923076923077,0.18518513441085815
Model4,50.0,13,0.4817266445606947,81.57051282051282,0.5664467215538025
Model4,50.0,14,0.4335908187696567,84.4551282051282,0.6410730481147766
Model4,50.0,15,0.4136264148908548,85.41666666666667,0.6669716835021973
Model4,50.0,16,0.49600931892219263,81.89102564102564,0.5747882723808289
Model4,50.0,17,0.524911610266337,79.6474358974359,0.5157293677330017
Model4,50.0,18,0.4730022542942793,82.6923076923077,0.5955055952072144
Model4,50.0,19,0.44377309504227763,84.13461538461539,0.6329934597015381
Model4,50.0,20,0.45486031529995113,83.65384615384616,0.6208179593086243
Model4,50.0,21,0.4425709105263918,83.97435897435898,0.6289425492286682
Model4,50.0,22,0.4502530398372656,83.65384615384616,0.6208179593086243
Model4,50.0,23,0.40473181300629407,86.53846153846153,0.6934306621551514
Model4,50.0,24,0.4423004494836697,84.13461538461539,0.6329934597015381
Model4,50.0,25,0.4367778500398764,84.61538461538461,0.6451017260551453
Model4,50.0,26,0.4611997738576088,83.17307692307692,0.6085741519927979
Model4,50.0,27,0.4829625638727194,82.53205128205128,0.5913777351379395
Model4,50.0,28,0.48583035295208293,81.89102564102564,0.5747882723808289
Model4,50.0,29,0.4447811702505136,83.49358974358974,0.6167442202568054
Model4,50.0,30,0.4351556543738414,84.61538461538461,0.6451017260551453
Model4,50.0,31,0.44537903798314243,83.65384615384616,0.6208179593086243
Model4,50.0,32,0.4671326193194359,83.33333333333333,0.6126630306243896
Model4,50.0,33,0.46446264501756584,83.17307692307692,0.6078432202339172
Model4,50.0,34,0.43438177570127523,84.77564102564102,0.6491228938102722
Model4,50.0,35,0.5001189639935126,81.41025641025641,0.5622642636299133
Model4,50.0,36,0.43225359252821177,84.4551282051282,0.6410730481147766
Model4,50.0,37,0.5055086578791722,81.25,0.5580735802650452
Model4,50.0,38,0.43460959649811953,84.61538461538461,0.6451017260551453
Model4,50.0,39,0.4478476776335484,83.65384615384616,0.6208179593086243
Model4,50.0,40,0.45137323868962437,83.65384615384616,0.6208179593086243
Model4,50.0,41,0.4743598248714056,82.53205128205128,0.5921422243118286
Model4,50.0,42,0.4948635864525269,81.57051282051282,0.5664467215538025
Model4,50.0,43,0.4660614069360189,83.01282051282051,0.6037383079528809
Model4,50.0,44,0.4770569088271795,82.53205128205128,0.5913777351379395
Model4,50.0,45,0.4028820413618516,87.17948717948718,0.7090909481048584
Model4,50.0,46,0.41314519607485867,85.57692307692308,0.6697247624397278
Model4,50.0,47,0.4605627931081332,83.33333333333333,0.6126630306243896
Model4,50.0,48,0.48524194583296776,82.37179487179488,0.5872420072555542
Model4,50.0,49,0.4386903901035205,84.2948717948718,0.6370370388031006
Model4,50.0,50,0.44541267802317935,83.65384615384616,0.6208179593086243
Model4,100.0,1,0.45153336035899627,82.05128205128206,0.6266666650772095
Model4,100.0,2,0.4322727421919505,80.76923076923077,0.5789473652839661
Model4,100.0,3,0.48431440270864046,76.28205128205128,0.4372623860836029
Model4,100.0,4,0.37926186200899953,82.8525641025641,0.6188780665397644
Model4,100.0,5,0.5762999878288844,73.71794871794872,0.3517787456512451
Model4,100.0,6,0.8888642631280117,63.782051282051285,0.04439747706055641
Model4,100.0,7,0.323317153713642,87.17948717948718,0.7178130745887756
Model4,100.0,8,0.6536945364414117,75.64102564102564,0.48122861981391907
Model4,100.0,9,0.6000981195710409,72.43589743589743,0.3119998872280121
Model4,100.0,10,0.35088075888462555,87.01923076923077,0.7160385251045227
Model4,100.0,11,0.4248379308443803,83.17307692307692,0.6100278496742249
Model4,100.0,12,0.6690573648382456,71.63461538461539,0.2884421944618225
Model4,100.0,13,0.571645316739495,76.4423076923077,0.42745858430862427
Model4,100.0,14,0.4114486291431464,84.77564102564102,0.6484737396240234
Model4,100.0,15,0.37002287967464864,87.01923076923077,0.7046489715576172
Model4,100.0,16,0.4342830986357652,83.81410256410257,0.6241860389709473
Model4,100.0,17,0.44616423814724654,82.21153846153847,0.5830987095832825
Model4,100.0,18,0.4432426124620132,82.05128205128206,0.5789473652839661
Model4,100.0,19,0.4086276180086992,84.77564102564102,0.6491228938102722
Model4,100.0,20,0.41682937053533703,83.97435897435898,0.6289425492286682
Model4,100.0,21,0.4121863496227142,84.4551282051282,0.6410730481147766
Model4,100.0,22,0.42345980597803223,83.81410256410257,0.6248838901519775
Model4,100.0,23,0.37967414958163714,86.21794871794872,0.6849817633628845
Model4,100.0,24,0.4015187242378791,85.41666666666667,0.6651334762573242
Model4,100.0,25,0.40491471305871624,85.25641025641026,0.6611418128013611
Model4,100.0,26,0.4329258139985494,83.33333333333333,0.6119403839111328
Model4,100.0,27,0.4473926194776327,82.53205128205128,0.5913777351379395
Model4,100.0,28,0.4458268715594059,82.21153846153847,0.5830987095832825
Model4,100.0,29,0.4196969222946045,84.13461538461539,0.6329934597015381
Model4,100.0,30,0.4031545228491991,85.09615384615384,0.6571428775787354
Model4,100.0,31,0.40987942821513385,84.77564102564102,0.6491228938102722
Model4,100.0,32,0.42755176805150813,83.17307692307692,0.6078432202339172
Model4,100.0,33,0.4268341739781392,83.65384615384616,0.6208179593086243
Model4,100.0,34,0.3966446238068434,85.41666666666667,0.6651334762573242
Model4,100.0,35,0.4603952157000701,81.89102564102564,0.5747882723808289
Model4,100.0,36,0.40096000109154445,85.41666666666667,0.6651334762573242
Model4,100.0,37,0.47170039820365417,81.08974358974359,0.5538753867149353
Model4,100.0,38,0.3967009760821477,85.41666666666667,0.6651334762573242
Model4,100.0,39,0.4138514831280097,84.4551282051282,0.6410730481147766
Model4,100.0,40,0.4159462761898071,84.77564102564102,0.6491228938102722
Model4,100.0,41,0.43940466842972314,82.6923076923077,0.5955055952072144
Model4,100.0,42,0.4629831486978592,81.57051282051282,0.5664467215538025
Model4,100.0,43,0.42678289397213703,83.49358974358974,0.6167442202568054
Model4,100.0,44,0.43813383244933224,82.6923076923077,0.5955055952072144
Model4,100.0,45,0.37173694267104834,86.0576923076923,0.6810265779495239
Model4,100.0,46,0.3801869588593642,85.8974358974359,0.6770642995834351
Model4,100.0,47,0.42735385331205833,83.81410256410257,0.6241860389709473
Model4,100.0,48,0.44395603163120073,82.37179487179488,0.5872420072555542
Model4,100.0,49,0.41240686206863475,84.93589743589743,0.6531365513801575
Model4,100.0,50,0.40734218376187176,85.09615384615384,0.6571428775787354
Model4,500.0,1,0.4423608138011052,82.37179487179488,0.6239316463470459
Model4,500.0,2,0.46852173637121153,80.28846153846153,0.5963904857635498
Model4,500.0,3,0.6002695570007349,65.5448717948718,0.10880839079618454
Model4,500.0,4,0.46720719050902587,77.56410256410257,0.46666666865348816
Model4,500.0,5,0.637680989331924,70.99358974358974,0.2708963453769684
Model4,500.0,6,0.9371640185515085,64.58333333333333,0.06849305331707001
Model4,500.0,7,0.3161297876101274,86.85897435897436,0.7152777910232544
Model4,500.0,8,0.7558077910007575,71.15384615384616,0.42947709560394287
Model4,500.0,9,0.6097899818649659,72.59615384615384,0.3166833221912384
Model4,500.0,10,0.3425395270952812,86.69871794871794,0.7064544558525085
Model4,500.0,11,0.654219917451533,71.9551282051282,0.2964823842048645
Model4,500.0,12,0.8486112050043467,70.03205128205128,0.2390640377998352
Model4,500.0,13,0.5987965010870726,75.32051282051282,0.39607834815979004
Model4,500.0,14,0.42449428676030576,84.2948717948718,0.636363685131073
Model4,500.0,15,0.39467751521330613,85.25641025641026,0.6642335653305054
Model4,500.0,16,0.45401293421402955,82.6923076923077,0.5955055952072144
Model4,500.0,17,0.510465034403098,79.32692307692308,0.5071632862091064
Model4,500.0,18,0.4659837221201414,81.57051282051282,0.5664467215538025
Model4,500.0,19,0.4563669222765244,82.8525641025641,0.599625825881958
Model4,500.0,20,0.443512443262033,83.33333333333333,0.6119403839111328
Model4,500.0,21,0.42475565627981454,84.13461538461539,0.6323119401931763
Model4,500.0,22,0.4341155362243836,83.33333333333333,0.6119403839111328
Model4,500.0,23,0.39646590758974737,86.69871794871794,0.6973564028739929
Model4,500.0,24,0.4292046790226148,83.65384615384616,0.6201117634773254
Model4,500.0,25,0.41578991582187325,85.09615384615384,0.6565097570419312
Model4,500.0,26,0.4405964578095919,83.01282051282051,0.6037383079528809
Model4,500.0,27,0.4629320051903144,81.89102564102564,0.5747882723808289
Model4,500.0,28,0.4658339660710249,81.57051282051282,0.5664467215538025
Model4,500.0,29,0.42687861697796065,83.81410256410257,0.6241860389709473
Model4,500.0,30,0.4179779083873981,84.61538461538461,0.644444465637207
Model4,500.0,31,0.42005609429608554,84.61538461538461,0.644444465637207
Model4,500.0,32,0.44479773461054534,82.8525641025641,0.599625825881958
Model4,500.0,33,0.4445589688152839,83.01282051282051,0.6037383079528809
Model4,500.0,34,0.4154559165143814,85.25641025641026,0.660516619682312
Model4,500.0,35,0.480400174521865,81.08974358974359,0.5538753867149353
Model4,500.0,36,0.41294829580837333,84.93589743589743,0.6537753343582153
Model4,500.0,37,0.4854627136045542,80.92948717948718,0.5496688485145569
Model4,500.0,38,0.41855044768024713,84.61538461538461,0.644444465637207
Model4,500.0,39,0.4262489751458932,84.13461538461539,0.6323119401931763
Model4,500.0,40,0.42606733271326774,83.81410256410257,0.6241860389709473
Model4,500.0,41,0.4525742606761364,82.6923076923077,0.5955055952072144
Model4,500.0,42,0.47226102793445957,81.57051282051282,0.5664467215538025
Model4,500.0,43,0.43875158740541875,83.33333333333333,0.6119403839111328
Model4,500.0,44,0.44919503351243645,83.01282051282051,0.6037383079528809
Model4,500.0,45,0.3851563344972256,86.85897435897436,0.7018182277679443
Model4,500.0,46,0.39813624245998186,86.37820512820512,0.689497709274292
Model4,500.0,47,0.4402466694322916,83.01282051282051,0.6037383079528809
Model4,500.0,48,0.4571922085224054,82.53205128205128,0.5913777351379395
Model4,500.0,49,0.423391855488985,84.13461538461539,0.6323119401931763
Model4,500.0,50,0.41859844651741857,84.93589743589743,0.6524953842163086
