model,lambda,epoch,loss,accuracy,kappa
Model5,0.0,13,0.45217420192411506,85.8974358974359,0.6752768754959106
Model5,0.0,14,0.3730514974046785,88.62179487179488,0.7420526742935181
Model5,0.0,15,0.5014361888647844,85.41666666666667,0.6632747650146484
Model5,0.0,16,0.5649248133831395,82.05128205128206,0.5773585438728333
Model5,0.0,17,0.4232320952205322,87.01923076923077,0.703024685382843
Model5,0.0,18,0.48983027570498866,84.61538461538461,0.6431227326393127
Model5,0.0,19,0.4843208914180883,85.09615384615384,0.6552363634109497
Model5,0.0,20,0.483304636958891,85.09615384615384,0.6552363634109497
Model5,0.0,21,0.4810619732329192,85.25641025641026,0.6592592597007751
Model5,0.0,22,0.5152387622421464,84.13461538461539,0.6309412717819214
Model5,0.0,23,0.4679314901168721,86.0576923076923,0.679262638092041
Model5,0.0,24,0.45958118097713363,86.21794871794872,0.6832413077354431
Model5,0.0,25,0.5108953122324191,84.2948717948718,0.6350093483924866
Model5,0.0,26,0.43099922196676904,87.66025641025641,0.7187215089797974
Model5,0.0,27,0.46929643059579224,85.57692307692308,0.6672828197479248
Model5,0.0,28,0.47631051529867524,85.41666666666667,0.6632747650146484
Model5,0.0,29,0.46199746758271104,85.8974358974359,0.6752768754959106
Model5,0.0,30,0.47364519544853234,85.09615384615384,0.6552363634109497
Model5,0.0,31,0.42694981356796163,87.66025641025641,0.7187215089797974
Model5,0.0,32,0.5253164882664211,84.13461538461539,0.6309412717819214
Model5,0.0,33,0.48447907695140785,84.93589743589743,0.6512059569358826
Model5,0.0,34,0.4786470574326813,85.09615384615384,0.6552363634109497
Model5,0.0,35,0.39412337138007086,88.14102564102564,0.7304189205169678
Model5,0.0,36,0.48726246872534734,84.77564102564102,0.6471680998802185
Model5,0.0,37,0.5192671932745725,84.13461538461539,0.6309412717819214
Model5,0.0,38,0.462395597798511,85.73717948717949,0.671283483505249
Model5,0.0,39,0.4803421907365704,85.09615384615384,0.6552363634109497
Model5,0.0,40,0.4422133872404886,86.69871794871794,0.6951331496238708
Model5,0.0,41,0.42453959923333084,87.82051282051282,0.7226276993751526
Model5,0.0,42,0.4620230298023671,86.37820512820512,0.6872125267982483
Model5,0.0,43,0.4845813365820318,84.93589743589743,0.6512059569358826
Model5,0.0,44,0.5447959829575549,83.49358974358974,0.6145930886268616
Model5,0.0,45,0.43205506266214144,87.33974358974359,0.7108875513076782
Model5,0.0,46,0.460743323350564,86.21794871794872,0.6832413077354431
Model5,0.0,47,0.48653645658841693,84.93589743589743,0.6512059569358826
Model5,0.0,48,0.4292904945114293,87.5,0.7148080468177795
Model5,0.0,49,0.49971016503583926,84.77564102564102,0.6471680998802185
Model5,0.0,50,0.4815558953545032,84.93589743589743,0.6512059569358826
Model5,50.0,1,0.5338371094220724,75.80128205128206,0.40957972407341003
Model5,50.0,2,0.4056859332590531,85.09615384615384,0.6584022641181946
Model5,50.0,3,1.0586181314518819,66.18589743589743,0.11991648375988007
Model5,50.0,4,0.46950854618961996,82.6923076923077,0.5970149040222168
Model5,50.0,5,0.32477023815497374,89.1025641025641,0.768313467502594
Model5,50.0,6,1.0219447122146494,68.26923076923077,0.18518513441085815
Model5,50.0,7,0.9399898497996708,67.94871794871794,0.175257608294487
Model5,50.0,8,0.41728270178039867,84.4551282051282,0.639739990234375
Model5,50.0,9,0.6675518376824374,74.67948717948718,0.37672585248947144
Model5,50.0,10,0.4751785295800521,82.53205128205128,0.5898401141166687
Model5,50.0,11,0.3764715769256537,86.21794871794872,0.6838236451148987
Model5,50.0,12,0.565301602276472,80.12820512820512,0.526717483997345
Model5,50.0,13,0.46298627252093494,83.01282051282051,0.6022513508796692
Model5,50.0,14,0.41477660233011615,85.8974358974359,0.6752768754959106
Model5,50.0,15,0.5495271211585555,81.57051282051282,0.5648059844970703
Model5,50.0,16,0.5089282638823184,82.05128205128206,0.5773585438728333
Model5,50.0,17,0.47310520910347503,83.97435897435898,0.6268657445907593
Model5,50.0,18,0.49311480433560717,83.17307692307692,0.6063730716705322
Model5,50.0,19,0.4901085308012672,83.33333333333333,0.6104869246482849
Model5,50.0,20,0.49805957295048314,83.17307692307692,0.6063730716705322
Model5,50.0,21,0.487871987816806,83.49358974358974,0.6145930886268616
Model5,50.0,22,0.5189613982891808,82.37179487179488,0.5856873989105225
Model5,50.0,23,0.49488886486356837,83.17307692307692,0.6063730716705322
Model5,50.0,24,0.483566898219765,83.65384615384616,0.6186916828155518
Model5,50.0,25,0.5263840253106676,82.21153846153847,0.5815269351005554
Model5,50.0,26,0.46172379728597707,84.4551282051282,0.6390697360038757
Model5,50.0,27,0.49117093269402784,83.49358974358974,0.6145930886268616
Model5,50.0,28,0.4907148926136776,83.97435897435898,0.6268657445907593
Model5,50.0,29,0.47912005327928525,83.65384615384616,0.6186916828155518
Model5,50.0,30,0.5034438913138822,83.01282051282051,0.6022513508796692
Model5,50.0,31,0.4487248021536149,84.61538461538461,0.6431227326393127
Model5,50.0,32,0.5336547801271081,81.89102564102564,0.5731821656227112
Model5,50.0,33,0.5017128597992735,83.01282051282051,0.6022513508796692
Model5,50.0,34,0.4964053206480084,83.33333333333333,0.6104869246482849
Model5,50.0,35,0.41877367784484076,85.73717948717949,0.671283483505249
Model5,50.0,36,0.500914354629528,83.17307692307692,0.6063730716705322
Model5,50.0,37,0.5274666355063136,82.21153846153847,0.5815269351005554
Model5,50.0,38,0.4745376575499391,83.97435897435898,0.6268657445907593
Model5,50.0,39,0.49365156808963573,83.49358974358974,0.6145930886268616
Model5,50.0,40,0.4593910516765064,84.2948717948718,0.6350093483924866
Model5,50.0,41,0.44366508835735613,84.61538461538461,0.6431227326393127
Model5,50.0,42,0.48097184545193344,83.49358974358974,0.6145930886268616
Model5,50.0,43,0.5031088668709764,82.8525641025641,0.5981221199035645
Model5,50.0,44,0.5495808627337027,81.57051282051282,0.5648059844970703
Model5,50.0,45,0.4552682305638416,84.4551282051282,0.6390697360038757
Model5,50.0,46,0.48707188441394234,83.33333333333333,0.6104869246482849
Model5,50.0,47,0.5037646928372291,83.01282051282051,0.6022513508796692
Model5,50.0,48,0.4630498126364098,84.13461538461539,0.6309412717819214
Model5,50.0,49,0.5063675945767989,82.6923076923077,0.5939849615097046
Model5,50.0,50,0.5005662855214607,83.17307692307692,0.6063730716705322
Model5,100.0,1,0.5566812832003984,75.48076923076923,0.39941129088401794
Model5,100.0,2,0.40773048356939584,84.93589743589743,0.6524953842163086
Model5,100.0,3,0.36753620847295493,85.73717948717949,0.6724931597709656
Model5,100.0,4,0.48086594828428364,79.8076923076923,0.5199999809265137
Model5,100.0,5,0.3076313394002425,87.33974358974359,0.7373234033584595
Model5,100.0,6,0.5851108658437928,77.08333333333333,0.4441205561161041
Model5,100.0,7,1.0721653584325208,65.38461538461539,0.09433966130018234
Model5,100.0,8,0.4733692256208414,80.76923076923077,0.5437261462211609
Model5,100.0,9,0.362193218121926,86.85897435897436,0.6996337175369263
Model5,100.0,10,0.47901128638440216,82.21153846153847,0.5815269351005554
Model5,100.0,11,0.26994912909009516,91.34615384615384,0.80952388048172
Model5,100.0,12,0.4598229921494539,81.89102564102564,0.5755868554115295
Model5,100.0,13,0.35599175983896625,88.62179487179488,0.7420526742935181
Model5,100.0,14,0.3044782727001569,91.02564102564102,0.8021202087402344
Model5,100.0,15,0.35988357156897205,87.66025641025641,0.7197452783584595
Model5,100.0,16,0.833076674813548,73.71794871794872,0.34791260957717896
Model5,100.0,17,0.3707668785578929,87.66025641025641,0.7202543616294861
Model5,100.0,18,0.5204643430247998,81.89102564102564,0.5731821656227112
Model5,100.0,19,0.468296637519812,84.4551282051282,0.6390697360038757
Model5,100.0,20,0.4414058518237792,85.57692307692308,0.6678966283798218
Model5,100.0,21,0.4821910093574283,83.97435897435898,0.6268657445907593
Model5,100.0,22,0.5262116260695248,82.53205128205128,0.5898401141166687
Model5,100.0,23,0.43607218653106916,86.21794871794872,0.6832413077354431
Model5,100.0,24,0.45802433953548854,84.61538461538461,0.6431227326393127
Model5,100.0,25,0.5162928282904128,83.49358974358974,0.6145930886268616
Model5,100.0,26,0.4376994694511478,85.73717948717949,0.671283483505249
Model5,100.0,27,0.47226297825527114,84.4551282051282,0.6390697360038757
Model5,100.0,28,0.4657355801632198,84.77564102564102,0.6471680998802185
Model5,100.0,29,0.459288576999918,84.2948717948718,0.6350093483924866
Model5,100.0,30,0.48089799829400504,83.65384615384616,0.6186916828155518
Model5,100.0,31,0.4354939327742427,85.25641025641026,0.6592592597007751
Model5,100.0,32,0.5101486812584485,83.49358974358974,0.6145930886268616
Model5,100.0,33,0.4820993332168422,83.81410256410257,0.6227824687957764
Model5,100.0,34,0.4766567904048432,83.97435897435898,0.6268657445907593
Model5,100.0,35,0.40294468125853783,87.17948717948718,0.7069597244262695
Model5,100.0,36,0.4846347975425231,83.81410256410257,0.6227824687957764
Model5,100.0,37,0.5031741823618993,83.49358974358974,0.6145930886268616
Model5,100.0,38,0.45514913545682645,84.4551282051282,0.6390697360038757
Model5,100.0,39,0.4725162194062693,84.2948717948718,0.6350093483924866
Model5,100.0,40,0.442966603124753,84.93589743589743,0.6512059569358826
Model5,100.0,41,0.4301381695729036,85.41666666666667,0.6632747650146484
Model5,100.0,42,0.46481266282260036,83.97435897435898,0.6268657445907593
Model5,100.0,43,0.48418039669736457,83.97435897435898,0.6268657445907593
Model5,100.0,44,0.5371108282333574,82.8525641025641,0.5981221199035645
Model5,100.0,45,0.44384331323015386,85.09615384615384,0.6552363634109497
Model5,100.0,46,0.4720888572195784,84.13461538461539,0.6309412717819214
Model5,100.0,47,0.48471611653430724,83.97435897435898,0.6268657445907593
Model5,100.0,48,0.4491738556311108,84.77564102564102,0.6471680998802185
Model5,100.0,49,0.4919144294750041,83.65384615384616,0.6186916828155518
Model5,100.0,50,0.4787097654174058,83.97435897435898,0.6268657445907593
Model5,500.0,1,0.3241041295039348,89.42307692307692,0.7642857432365417
Model5,500.0,2,0.28230992398965055,89.26282051282051,0.7647058367729187
Model5,500.0,3,0.3246290758252144,88.78205128205128,0.7472924590110779
Model5,500.0,4,0.3776029268136391,86.69871794871794,0.6990026831626892
Model5,500.0,5,0.3270169884348527,87.82051282051282,0.7275985479354858
Model5,500.0,6,0.28813095066027766,89.58333333333333,0.7688889503479004
Model5,500.0,7,0.4196282867819835,81.89102564102564,0.5731821656227112
Model5,500.0,8,0.30033887158601713,88.9423076923077,0.7537912726402283
Model5,500.0,9,0.44179476114610833,81.73076923076923,0.5689982175827026
Model5,500.0,10,0.4149520904398881,82.53205128205128,0.5913777351379395
Model5,500.0,11,0.5100119342693151,78.0448717948718,0.4705314040184021
Model5,500.0,12,0.48561894602309436,80.12820512820512,0.526717483997345
Model5,500.0,13,0.37428183347368854,84.2948717948718,0.636363685131073
Model5,500.0,14,0.3864394751114723,84.77564102564102,0.6491228938102722
Model5,500.0,15,0.4172219200394092,82.37179487179488,0.5872420072555542
Model5,500.0,16,0.42864246948216206,81.57051282051282,0.5664467215538025
Model5,500.0,17,0.4347677611005612,81.25,0.557237446308136
Model5,500.0,18,0.4601679503535613,81.08974358974359,0.5521822571754456
Model5,500.0,19,0.42640577973081517,82.05128205128206,0.578154444694519
Model5,500.0,20,0.4362394292958272,81.57051282051282,0.5648059844970703
Model5,500.0,21,0.4299160046264147,81.57051282051282,0.5656278729438782
Model5,500.0,22,0.4518972400766917,81.08974358974359,0.5521822571754456
Model5,500.0,23,0.44158028921064657,81.57051282051282,0.5648059844970703
Model5,500.0,24,0.42671745461531174,82.05128205128206,0.5773585438728333
Model5,500.0,25,0.46117317972657007,81.08974358974359,0.5521822571754456
Model5,500.0,26,0.41936241548794967,82.21153846153847,0.5830987095832825
Model5,500.0,27,0.43445295959902114,81.57051282051282,0.5648059844970703
Model5,500.0,28,0.441496705588622,81.41025641025641,0.5606061220169067
Model5,500.0,29,0.42186140679778195,82.05128205128206,0.5789473652839661
Model5,500.0,30,0.4412741362093351,81.57051282051282,0.5648059844970703
Model5,500.0,31,0.4047327816295318,82.53205128205128,0.5921422243118286
Model5,500.0,32,0.4637912178937441,81.08974358974359,0.5521822571754456
Model5,500.0,33,0.44103749129825676,81.57051282051282,0.5648059844970703
Model5,500.0,34,0.4375225664235843,81.57051282051282,0.5648059844970703
Model5,500.0,35,0.3805056322270479,84.77564102564102,0.6491228938102722
Model5,500.0,36,0.4385847806548461,81.57051282051282,0.5648059844970703
Model5,500.0,37,0.4578682879606883,81.08974358974359,0.5521822571754456
Model5,500.0,38,0.4219113048643638,82.21153846153847,0.5830987095832825
Model5,500.0,39,0.43430497067478985,81.57051282051282,0.5648059844970703
Model5,500.0,40,0.40731613309337544,82.53205128205128,0.5921422243118286
Model5,500.0,41,0.4074248297092242,82.53205128205128,0.5921422243118286
Model5,500.0,42,0.43246120577439284,81.57051282051282,0.5656278729438782
Model5,500.0,43,0.4448100292147734,81.25,0.5563980937004089
Model5,500.0,44,0.4809063868358349,80.60897435897436,0.5394862294197083
Model5,500.0,45,0.4123980044745482,82.37179487179488,0.5872420072555542
Model5,500.0,46,0.43926072349915135,81.73076923076923,0.5689982175827026
Model5,500.0,47,0.44102430381836033,81.41025641025641,0.5606061220169067
Model5,500.0,48,0.4207152631611396,82.21153846153847,0.5830987095832825
Model5,500.0,49,0.44595271110152584,81.25,0.5563980937004089
Model5,500.0,50,0.43503043552239734,81.57051282051282,0.5648059844970703
