model,lambda,epoch,loss,accuracy,kappa
Model2,-100.0,47,0.45328884655332674,83.14263920671243,0.7729700803756714
Model2,-100.0,48,0.45344518903645736,83.06636155606407,0.7721937894821167
Model2,-100.0,49,0.45434107430830517,83.14263920671243,0.7727065682411194
Model2,-100.0,50,0.45605162258915644,83.14263920671243,0.7728359699249268
Model2,0.0,1,0.8124087015969621,66.5903890160183,0.5532949566841125
Model2,0.0,2,0.8105566878067819,64.14950419527078,0.5195567011833191
Model2,0.0,3,0.6807067574980057,75.43859649122807,0.6682392954826355
Model2,0.0,4,0.6347570365208146,74.75209763539283,0.6615502238273621
Model2,0.0,5,0.5874087585919145,76.12509534706331,0.6805577874183655
Model2,0.0,6,0.5406614316273608,77.57437070938215,0.6991676092147827
Model2,0.0,7,0.7167978004860023,65.29366895499619,0.5341544151306152
Model2,0.0,8,0.7704956610861123,72.23493516399695,0.6207971572875977
Model2,0.0,9,0.6001241943883496,80.32036613272311,0.7341040968894958
Model2,0.0,10,0.6409698547717272,75.97254004576659,0.6779096126556396
Model2,0.0,11,0.4619899278465434,81.92219679633867,0.7571618556976318
Model2,0.0,12,0.4889199942418585,81.76964149504195,0.7536373734474182
Model2,0.0,13,0.4135692830444019,83.67658276125096,0.781194806098938
Model2,0.0,14,0.4978015600589284,79.86270022883295,0.7309998273849487
Model2,0.0,15,0.43183379547001294,83.82913806254767,0.7825023531913757
Model2,0.0,16,0.6188990718803726,75.13348588863462,0.6679904460906982
Model2,0.0,17,0.4852516816475753,82.68497330282227,0.7659656405448914
Model2,0.0,18,0.40457393607504033,85.73607932875667,0.8079383373260498
Model2,0.0,19,0.47355898292941234,83.90541571319604,0.7825142741203308
Model2,0.0,20,0.40206081654896364,85.1258581235698,0.7999061346054077
Model2,0.0,21,0.41294231034480006,83.67658276125096,0.779874861240387
Model2,0.0,22,0.4744289442840012,81.69336384439359,0.7530080080032349
Model2,0.0,23,0.4943024638406563,80.24408848207476,0.7340337634086609
Model2,0.0,24,0.487616048933985,80.39664378337147,0.7359498143196106
Model2,0.0,25,0.41733908491858446,84.43935926773456,0.7905544638633728
Model2,0.0,26,0.3497246032386086,86.34630053394355,0.8162442445755005
Model2,0.0,27,0.5140014988328326,79.5575896262395,0.7258282899856567
Model2,0.0,28,0.32496814867360824,89.24485125858124,0.8552739024162292
Model2,0.0,29,0.39334762279685903,86.65141113653699,0.8200237154960632
Model2,0.0,30,0.32032828452953577,88.10068649885584,0.8399275541305542
Model2,0.0,31,0.3327503526920039,87.26163234172388,0.8285449743270874
Model2,0.0,32,0.3140286139228888,90.23646071700992,0.8686544299125671
Model2,0.0,33,0.31672073890327906,89.01601830663616,0.852365255355835
Model2,0.0,34,1.3941679230225532,54.46224256292906,0.39273062348365784
Model2,0.0,35,0.3400201604514746,87.4141876430206,0.8310179710388184
Model2,0.0,36,0.47061097718069145,86.19374523264683,0.8133188486099243
Model2,0.0,37,0.30179464199291123,89.62623951182303,0.8604253530502319
Model2,0.0,38,0.4825750822947282,80.62547673531655,0.7386370301246643
Model2,0.0,39,0.3523278740305002,87.18535469107552,0.8276442289352417
Model2,0.0,40,0.38179290555218626,85.35469107551488,0.8030981421470642
Model2,0.0,41,0.6199998363488781,75.3623188405797,0.6677564978599548
Model2,0.0,42,0.41878796796368406,84.97330282227307,0.797992467880249
Model2,0.0,43,0.40883590017880855,86.34630053394355,0.8157348036766052
Model2,0.0,44,0.25767282904058264,90.69412662090008,0.8748124837875366
Model2,0.0,45,0.24792550210674058,90.69412662090008,0.8747986555099487
Model2,0.0,46,0.24448832402660772,90.8466819221968,0.87684166431427
Model2,0.0,47,0.25200836460761766,90.465293668955,0.8717259764671326
Model2,0.0,48,0.2403540333958867,90.99923722349352,0.8789714574813843
Model2,0.0,49,0.24697483000917392,91.15179252479024,0.8809779286384583
Model2,0.0,50,0.23744681292845038,91.53318077803203,0.886103093624115
Model2,50.0,1,0.8155816832996342,67.12433257055683,0.5604647994041443
Model2,50.0,2,0.7997414617025607,66.05644546147978,0.545215368270874
Model2,50.0,3,0.7152701275981537,72.38749046529367,0.6273632645606995
Model2,50.0,4,0.6520025509173046,73.91304347826087,0.6504147052764893
Model2,50.0,5,0.6074089729131222,74.37070938215103,0.657589852809906
Model2,50.0,6,0.6086729554889949,71.54843630816171,0.6195130348205566
Model2,50.0,7,0.5725681643555129,76.27765064836004,0.6817032694816589
Model2,50.0,8,0.6400723169315506,76.35392829900839,0.6804093718528748
Model2,50.0,9,0.5181252102557254,80.77803203661327,0.7410078048706055
Model2,50.0,10,0.5769143930198035,77.11670480549199,0.6936559081077576
Model2,50.0,11,0.5032020220767442,81.54080854309687,0.7508546113967896
Model2,50.0,12,0.5730203384665657,76.50648360030512,0.6836317777633667
Model2,50.0,13,0.5060483852158422,79.48131197559115,0.7257132530212402
Model2,50.0,14,0.5411123606560341,80.1678108314264,0.7325544357299805
Model2,50.0,15,0.6908211485972212,71.1670480549199,0.6102440357208252
Model2,50.0,16,0.5415189832699017,77.65064836003052,0.6992944478988647
Model2,50.0,17,0.4459669141938539,81.99847444698703,0.7587838172912598
Model2,50.0,18,0.45812171738535096,82.37986270022883,0.7631469964981079
Model2,50.0,19,0.7340143284242541,75.20976353928299,0.6610988974571228
Model2,50.0,20,0.39803154822254255,85.20213577421815,0.8009794354438782
Model2,50.0,21,0.6709775272827854,76.12509534706331,0.6761376857757568
Model2,50.0,22,0.46403432279984336,81.99847444698703,0.7569522261619568
Model2,50.0,23,0.5079982017034069,79.32875667429443,0.7224687337875366
Model2,50.0,24,0.4758219071056532,82.15102974828375,0.7604638338088989
Model2,50.0,25,0.41217995984557926,84.13424866514111,0.787567138671875
Model2,50.0,26,0.344860894354039,87.10907704042715,0.8264654874801636
Model2,50.0,27,0.4091056378218711,85.27841342486651,0.8030520677566528
Model2,50.0,28,0.3498560274026941,87.4141876430206,0.8304856419563293
Model2,50.0,29,0.4023622592142481,83.2189168573608,0.7744474411010742
Model2,50.0,30,0.35399345970626644,86.95652173913044,0.8240509033203125
Model2,50.0,31,0.3854319834236331,86.2700228832952,0.8146010041236877
Model2,50.0,32,0.42294045421206067,84.97330282227307,0.7969776391983032
Model2,50.0,33,0.30556367505924287,88.63463005339436,0.8470262289047241
Model2,50.0,34,0.31095973028880236,88.71090770404271,0.8478609323501587
Model2,50.0,35,0.29209212316619265,89.39740655987795,0.8572677373886108
Model2,50.0,36,0.3190088913435703,88.1769641495042,0.8406156897544861
Model2,50.0,37,0.3051184302154704,88.71090770404271,0.8479278087615967
Model2,50.0,38,0.3060253022009866,88.78718535469108,0.8490582704544067
Model2,50.0,39,0.3071440335144349,89.3211289092296,0.8561729192733765
Model2,50.0,40,0.3109238650010434,87.94813119755912,0.837644636631012
Model2,50.0,41,0.2955150905567485,89.54996186117468,0.8593977689743042
Model2,50.0,42,0.30349278017526177,89.24485125858124,0.8551279306411743
Model2,50.0,43,0.2873499371412599,89.47368421052632,0.8582510352134705
Model2,50.0,44,0.29456294494489965,88.93974065598779,0.8510243892669678
Model2,50.0,45,0.2923604407433696,88.86346300533944,0.849997341632843
Model2,50.0,46,0.28933569251308905,89.09229595728452,0.8531009554862976
Model2,50.0,47,0.29123806690301357,88.93974065598779,0.8510212302207947
Model2,50.0,48,0.2849934849629504,89.7025171624714,0.861492395401001
Model2,50.0,49,0.2872395335684561,89.47368421052632,0.8582490086555481
Model2,50.0,50,0.28279416332437646,89.7025171624714,0.8613930940628052
Model2,100.0,1,0.8010484952675668,68.72616323417239,0.5803136229515076
Model2,100.0,2,0.7902331750052836,65.98016781083143,0.5446140766143799
Model2,100.0,3,0.7372598502128567,71.54843630816171,0.6166946291923523
Model2,100.0,4,0.6393668539736854,75.20976353928299,0.666748046875
Model2,100.0,5,0.6568127959671137,73.0739893211289,0.6418589949607849
Model2,100.0,6,0.5629456372637498,77.42181540808544,0.6967000365257263
Model2,100.0,7,0.6013189694701397,76.58276125095347,0.6846805214881897
Model2,100.0,8,0.571386953990574,81.08314263920671,0.7444992661476135
Model2,100.0,9,0.5512825382019526,79.86270022883295,0.7287590503692627
Model2,100.0,10,0.5499685500797472,79.17620137299771,0.720660924911499
Model2,100.0,11,0.4866714783859653,83.52402745995424,0.7777406573295593
Model2,100.0,12,0.56863674573731,76.12509534706331,0.6794453263282776
Model2,100.0,13,0.4940573399663426,79.25247902364607,0.7222362756729126
Model2,100.0,14,0.4994947050110608,82.53241800152556,0.764514684677124
Model2,100.0,15,0.5842822709672784,77.34553775743707,0.6940136551856995
Model2,100.0,16,0.5860624675256073,74.90465293668954,0.6634527444839478
Model2,100.0,17,0.4593416441240491,80.77803203661327,0.7420125603675842
Model2,100.0,18,0.4509335050912053,84.51563691838291,0.7909198999404907
Model2,100.0,19,0.5699447937065367,81.84591914569032,0.7541141510009766
Model2,100.0,20,0.39182377568553367,85.58352402745996,0.8060405850410461
Model2,100.0,21,0.5026861308959493,81.99847444698703,0.7571994066238403
Model2,100.0,22,0.48390894922520894,82.15102974828375,0.7595117688179016
Model2,100.0,23,0.39214971508123236,84.89702517162472,0.7966988682746887
Model2,100.0,24,0.5722624702275391,77.80320366132723,0.7005362510681152
Model2,100.0,25,0.40586625747695215,85.27841342486651,0.8017297387123108
Model2,100.0,26,0.3724008862250275,85.73607932875667,0.8086170554161072
Model2,100.0,27,0.42779708115496223,83.44774980930588,0.7790620923042297
Model2,100.0,28,0.34727116444586437,86.88024408848207,0.8232554793357849
Model2,100.0,29,0.35690749070481387,86.95652173913044,0.8243589997291565
Model2,100.0,30,0.3534412302309825,86.80396643783371,0.8224791288375854
Model2,100.0,31,0.38096920619090036,87.03279938977879,0.8250983357429504
Model2,100.0,32,0.4883434755726228,82.83752860411899,0.7681966423988342
Model2,100.0,33,0.3178596428839147,88.71090770404271,0.8480526208877563
Model2,100.0,34,0.5616485363058604,78.56598016781084,0.7124427556991577
Model2,100.0,35,0.32972105967007365,88.1769641495042,0.8416789174079895
Model2,100.0,36,0.4107649514379163,85.43096872616323,0.8036417961120605
Model2,100.0,37,0.41483026226054703,84.21052631578948,0.7876638770103455
Model2,100.0,38,0.6630326603957708,74.75209763539283,0.6584341526031494
Model2,100.0,39,0.2943957515919054,89.39740655987795,0.8574750423431396
Model2,100.0,40,0.37634404478729633,86.72768878718536,0.8212010860443115
Model2,100.0,41,0.44127779145399004,83.14263920671243,0.7725277543067932
Model2,100.0,42,0.40002170871036774,85.04958047292143,0.7986672520637512
Model2,100.0,43,0.5254783709167661,82.83752860411899,0.767543375492096
Model2,100.0,44,0.49552335065003117,81.69336384439359,0.7524769306182861
Model2,100.0,45,0.4276805213964413,85.81235697940504,0.8083583116531372
Model2,100.0,46,0.2700674956782368,90.77040427154844,0.8758225440979004
Model2,100.0,47,0.2675413594962667,90.31273836765827,0.8697210550308228
Model2,100.0,48,0.2689655473488465,90.31273836765827,0.8697617053985596
Model2,100.0,49,0.25878356198810787,90.8466819221968,0.8768393397331238
Model2,100.0,50,0.2620222790267611,90.38901601830663,0.8706775903701782
Model2,500.0,1,0.8252465714488113,67.42944317315026,0.5633344650268555
Model2,500.0,2,0.8285919937079959,63.768115942028984,0.5150524973869324
Model2,500.0,3,0.7120064819113704,73.30282227307399,0.6403504014015198
Model2,500.0,4,0.7148079117411971,72.23493516399695,0.6281337738037109
Model2,500.0,5,0.6717601570803005,73.45537757437071,0.6453551054000854
Model2,500.0,6,0.6301322597115209,72.76887871853548,0.6345700621604919
Model2,500.0,7,0.6494539063864314,75.13348588863462,0.6660619378089905
Model2,500.0,8,0.6377625922771195,79.71014492753623,0.7252846360206604
Model2,500.0,9,0.5935258040620933,78.26086956521739,0.7080459594726562
Model2,500.0,10,0.6016689974965256,76.96414950419528,0.690284788608551
Model2,500.0,11,0.563075763341764,78.10831426392068,0.7059736847877502
Model2,500.0,12,0.6255190783470846,74.37070938215103,0.6553562879562378
Model2,500.0,13,0.585337780160271,73.45537757437071,0.6434142589569092
Model2,500.0,14,0.5253086595658943,82.45614035087719,0.7631173729896545
Model2,500.0,15,0.5853732594727197,78.4134248665141,0.7082350850105286
Model2,500.0,16,0.5867560052580728,77.11670480549199,0.6915468573570251
Model2,500.0,17,0.5507488174578509,79.71014492753623,0.7244869470596313
Model2,500.0,18,0.49345536765299347,82.45614035087719,0.7632753252983093
Model2,500.0,19,0.5067929100844807,80.85430968726163,0.7416077852249146
Model2,500.0,20,0.4767713343524278,83.67658276125096,0.7794839143753052
Model2,500.0,21,0.4539802439743831,82.83752860411899,0.7685866951942444
Model2,500.0,22,0.49209650097277036,79.17620137299771,0.7212067246437073
Model2,500.0,23,0.4613002890125656,82.15102974828375,0.7609878778457642
Model2,500.0,24,0.4400340574193237,85.04958047292143,0.798953115940094
Model2,500.0,25,0.4792898971556162,82.37986270022883,0.7625391483306885
Model2,500.0,26,0.44116394054698727,81.99847444698703,0.7580379247665405
Model2,500.0,27,0.5031058330807769,81.99847444698703,0.7579385638237
Model2,500.0,28,0.416871573943659,84.89702517162472,0.7966296076774597
Model2,500.0,29,0.44213510862204247,83.37147215865751,0.7758452296257019
Model2,500.0,30,0.47846063641329745,83.60030511060259,0.7783693671226501
Model2,500.0,31,0.3943190484170601,85.81235697940504,0.8087959885597229
Model2,500.0,32,0.4137863008508602,84.59191456903127,0.7920827269554138
Model2,500.0,33,0.4914167336068201,83.29519450800915,0.7735193371772766
Model2,500.0,34,0.4981716225430949,80.93058733791,0.7448121905326843
Model2,500.0,35,0.3741254301515815,85.96491228070175,0.8117116689682007
Model2,500.0,36,0.5006698839178892,80.09153318077803,0.7331276535987854
Model2,500.0,37,0.4879251941015573,81.99847444698703,0.7572234272956848
Model2,500.0,38,0.4016816660159422,83.52402745995424,0.7787508368492126
Model2,500.0,39,0.3866589697920394,85.81235697940504,0.8090357780456543
Model2,500.0,40,0.42494301917351085,84.43935926773456,0.7912909388542175
Model2,500.0,41,0.5037325256817401,81.69336384439359,0.7526602149009705
Model2,500.0,42,0.34004177532743446,87.64302059496568,0.8334365487098694
Model2,500.0,43,0.32164583172759964,88.63463005339436,0.8469248414039612
Model2,500.0,44,0.3405649071768165,87.03279938977879,0.8252460360527039
Model2,500.0,45,0.33787520740161314,87.56674294431731,0.8324552178382874
Model2,500.0,46,0.3183806320690727,88.558352402746,0.8460787534713745
Model2,500.0,47,0.3136120119752273,88.558352402746,0.84599769115448
Model2,500.0,48,0.3151169990215658,88.558352402746,0.8460415601730347
Model2,500.0,49,0.31188418268930085,89.39740655987795,0.8572616577148438
Model2,500.0,50,0.3162145416169199,88.1769641495042,0.8407531976699829
